id,text,html,js_files,cve,exploit_exists,labels,severity,headers,source,timestamp
CVE-2004-2023,"SQL injection vulnerability in login.php in Zen Cart 1.1.2d, 1.1.4 before patch 1, and possibly other versions allows remote attackers to execute arbitrary SQL via the (1) admin_name or (2) admin_pass parameters.",,[],CVE-2004-2023,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.104360
CVE-2004-2025,SQL injection vulnerability in application_top.php for Zen Cart 1.1.3 before patch 2 may allow remote attackers to execute arbitrary SQL commands via the products_id parameter.,,[],CVE-2004-2025,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.104827
CVE-2004-2056,SQL injection vulnerability in action.php in Nucleus CMS 3.01 allows remote attackers to execute arbitrary SQL statements via the itemid parameter.,,[],CVE-2004-2056,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.107172
CVE-2004-2057,SQL injection vulnerability in ASPRunner 2.4 allows remote attackers to execute arbitrary SQL statements.,,[],CVE-2004-2057,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.107396
CVE-2004-2059,"Multiple cross-site scripting vulnerabilities in ASPRunner 2.4 allow remote attackers to inject arbitrary web script or HTML via the (1) SearchFor parameter in [TABLE-NAME]_search.asp, (2) SQL parameter in [TABLE-NAME]_edit.asp, (3) SearchFor parameter in [TABLE]_list.asp, or (4) SQL parameter in export.asp.",,[],CVE-2004-2059,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.107877
CVE-2004-2062,"SQL injection vulnerability in antiboard.php in AntiBoard 0.7.2 and earlier allows remote attackers to execute arbitrary SQL via the (1) thread_id, (2) parent_id, or (3) mode parameters.",,[],CVE-2004-2062,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.108490
CVE-2004-2063,Cross-site scripting (XSS) vulnerability in antiboard.php in AntiBoard 0.7.2 and earlier allows remote attackers to inject arbitrary HTML or web script via the feedback parameter.,,[],CVE-2004-2063,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.108748
CVE-2004-2072,"Cross-site scripting (XSS) vulnerability in index.php for Mambo Open Source 4.6, and possibly earlier versions, allows remote attackers to execute script on other clients via the Itemid parameter.",,[],CVE-2004-2072,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.110513
CVE-2004-2076,Cross-site scripting (XSS) vulnerability in search.php for Jelsoft vBulletin 3.0.0 RC4 allows remote attackers to inject arbitrary web script or HTML via the query parameter.,,[],CVE-2004-2076,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.111318
CVE-2004-2094,Cross-site scripting (XSS) vulnerability in WebcamXP 1.06.945 allows remote attackers to inject arbitrary HTML or web script as other users via a URL that contains the script.,,[],CVE-2004-2094,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.111927
CVE-2004-2096,Cross-site scripting (XSS) vulnerability in Mephistoles httpd 0.6.0 final allows remote attackers to execute arbitrary script as other users by injecting arbitrary HTML or script into the URL.,,[],CVE-2004-2096,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.112496
CVE-2004-2098,Cross-site scripting (XSS) vulnerability in the banner engine (TBE) 5.0 allows remote attackers to execute arbitrary script as other users via the HTML banner view/preview capability.,,[],CVE-2004-2098,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.113184
CVE-2004-2102,"Cross-site scripting (XSS) vulnerability in FREESCO 2.05, a modified version of thttpd, allows remote attackers to inject arbitrary web script or HTML via the test parameter.",,[],CVE-2004-2102,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.114268
CVE-2004-2103,"Cross-site scripting (XSS) vulnerability in Novell NetWare Enterprise Web Server 5.1 and 6.0 allows remote attackers to process arbitrary script or HTML as other users via (1) a malformed request for a Perl program with script in the filename, (2) the User.id parameter to the webacc servlet, (3) the GWAP.version parameter to webacc, or (4) a URL request for a .bas file with script in the filename.",,[],CVE-2004-2103,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.114598
CVE-2004-2108,"Multiple SQL injection vulnerabilities in QuadComm Q-Shop allow remote attackers to execute arbitrary SQL commands via certain parameters to (1) search.asp, (2) browse.asp, (3) details.asp, (4) showcat.asp, (5) users.asp, (6) addtomylist.asp, (7) modline.asp, (8) cart.asp, or (9) newuser.asp.",,[],CVE-2004-2108,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.115995
CVE-2004-2109,Multiple cross-site scripting (XSS) vulnerabilities in (1) imagezoom.asp or (2) recommend.asp in Q-Shop allow remote attackers to execute arbitrary script and steal the user session ID via Javascript in a URL.,,[],CVE-2004-2109,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.116277
CVE-2004-2110,SQL injection vulnerability in register.php in Phorum before 3.4.6 allows remote attackers to execute arbitrary SQL commands via the hide_email parameter.,,[],CVE-2004-2110,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.116509
CVE-2004-2113,Cross-site scripting (XSS) vulnerability in BremsServer 1.2.4 allows remote attackers to inject arbitrary web script or HTML via the URL.,,[],CVE-2004-2113,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.117175
CVE-2004-2115,"Multiple cross-site scripting (XSS) vulnerabilities in Oracle HTTP Server 1.3.22, based on Apache, allow remote attackers to execute arbitrary script as other users via the (1) action, (2) username, or (3) password parameters in an isqlplus request.",,[],CVE-2004-2115,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.117651
CVE-2004-2119,Cross-site scripting (XSS) vulnerability in Tiny Server 1.1 allows remote attackers to inject arbitrary web script or HTML via the URL.,,[],CVE-2004-2119,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.118413
CVE-2004-2123,"Multiple cross-site scripting (XSS) vulnerabilities in Nextplace.com E-Commerce ASP Engine allow remote attackers to inject arbitrary web script or HTML via the (1) level parameter of productdetail.asp, (2) searchKey parameter of searchresults.asp, and possibly (3) level parameter of ListCategories.asp.",,[],CVE-2004-2123,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.118960
CVE-2004-2128,Cross-site scripting (XSS) vulnerability in BRS WebWeaver 1.07 allows remote attackers to execute arbitrary script as other users via the query string to ISAPISkeleton.dll.,,[],CVE-2004-2128,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.120366
CVE-2004-2138,"Cross-site scripting (XSS) vulnerability in AWSguest.php in AllWebScripts MySQLGuest allows remote attackers to inject arbitrary HTML and PHP code via the (1) Name, (2) Email, (3) Homepage or (4) Comments field.",,[],CVE-2004-2138,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.121163
CVE-2004-2143,SQL injection vulnerability in the ReMOSitory Server add-on module to Mambo Portal 4.5.1 (1.09) and earlier allows remote attackers to execute arbitrary SQL commands via the filecatid parameter in the com_remository option.,,[],CVE-2004-2143,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.122479
CVE-2004-2145,SQL injection vulnerability in PD9 Software MegaBBS 2 and 2.1 allows remote attackers to execute arbitrary SQL commands via the (1) sortdir or (2) criteria parameter to ladder-log.asp or the (3) memberid or (4) teamid parameter to view-profile.asp.,,[],CVE-2004-2145,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.123001
CVE-2004-2152,Cross-site scripting (XSS) vulnerability in 'raw' page output mode for MediaWiki 1.3.4 and earlier allows remote attackers to inject arbitrary web script or HTML.,,[],CVE-2004-2152,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.124678
CVE-2004-2157,"Cross-site scripting (XSS) vulnerability in Comment.php in Serendipity 0.7 beta1, and possibly other versions before 0.7-beta3, allows remote attackers to inject arbitrary HTML and PHP code via the (1) email or (2) username field.",,[],CVE-2004-2157,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.125911
CVE-2004-2158,SQL injection vulnerability in Serendipity 0.7-beta1 allows remote attackers to execute arbitrary SQL commands via the entry_id parameter to (1) exit.php or (2) comment.php.,,[],CVE-2004-2158,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.126209
CVE-2004-2161,SQL injection vulnerability in file_overview.php in TUTOS 1.1 allows remote attackers to execute arbitrary SQL commands via the link_id parameter.,,[],CVE-2004-2161,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.126871
CVE-2004-2162,Multiple cross-site scripting (XSS) vulnerabilities in TUTOS 1.1 allow remote attackers to inject arbitrary web script or HTML via (1) the search field of the Address Module or (2) the t parameter to app_new.php.,,[],CVE-2004-2162,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.127163
CVE-2004-2171,"Cross-site scripting (XSS) vulnerability in Cherokee before 0.4.8 allows remote attackers to inject arbitrary web script or HTML via the URL, which is not properly quoted in the resulting error page.",,[],CVE-2004-2171,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.129348
CVE-2004-2173,SQL injection vulnerability in advSearch_h.asp in EarlyImpact ProductCart allows remote attackers to execute arbitrary SQL commands via the priceUntil parameter.,,[],CVE-2004-2173,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.129786
CVE-2004-2174,Cross-site scripting (XSS) vulnerability in Custva.asp in EarlyImpact ProductCart allows remote attackers to inject arbitrary Javascript via the redirectUrl parameter.,,[],CVE-2004-2174,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.130105
CVE-2004-2175,Multiple SQL injection vulnerabilities in ReviewPost PHP Pro allow remote attackers to execute arbitrary SQL commands via the (1) product parameter to showproduct.php or (2) cat parameter to showcat.php.,,[],CVE-2004-2175,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.130369
CVE-2004-2177,Cross-site scripting (XSS) vulnerability in DevoyBB Web Forum 1.0.0 allows remote attackers to inject arbitrary web script or HTML via unknown vectors.,,[],CVE-2004-2177,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.130834
CVE-2004-2178,SQL injection vulnerability in DevoyBB Web Forum 1.0.0 allows remote attackers to execute arbitrary SQL commands via unknown vectors.,,[],CVE-2004-2178,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.131123
CVE-2004-2180,"Multiple cross-site scripting (XSS) vulnerabilities in WowBB Forum 1.61 allow remote attackers to inject arbitrary web script or HTML via the (1) country parameter to view_user.php, (2) show parameter to view_forum.php, (3) letter parameter to view_user.php, (4) highlight parameter to view_topic.php, (5) show parameter to index.php, (6) q parameter to search.php, (7) Referer header to admin.php, or the (8) user_email parameter to login.php.",,[],CVE-2004-2180,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.131752
CVE-2004-2181,"Multiple SQL injection vulnerabilities in WowBB Forum 1.61 allow remote attackers to execute arbitrary SQL commands via the (1) sort_by or (2) page parameters to view_user.php, or the (3) forum_id parameter to view_topic.php.  NOTE: the sort_by vector was later reported to be present in WowBB 1.65.",,[],CVE-2004-2181,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.132040
CVE-2004-2185,"Multiple cross-site scripting (XSS) vulnerabilities in MediaWiki 1.3.5 allow remote attackers to execute arbitrary scripts and/or SQL queries via (1) the UnicodeConverter extension, (2) raw page views, (3) SpecialIpblocklist, (4) SpecialEmailuser, (5) SpecialMaintenance, and (6) ImagePage.",,[],CVE-2004-2185,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.133000
CVE-2004-2186,SQL injection vulnerability in MediaWiki 1.3.5 allows remote attackers to execute arbitrary SQL commands via SpecialMaintenance.,,[],CVE-2004-2186,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.133267
CVE-2004-2188,Cross-site scripting (XSS) vulnerability in DMXReady Site Chassis Manager allows remote attackers to inject arbitrary web script or HTML via unknown vectors.,,[],CVE-2004-2188,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.133705
CVE-2004-2189,SQL injection vulnerability in DMXReady Site Chassis Manager allows remote attackers to execute arbitrary SQL commands via unknown vectors.,,[],CVE-2004-2189,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.133978
CVE-2004-2191,Cross-site scripting (XSS) vulnerability in ttt-webmaster.php in Turbo Traffic Trader PHP 1.0 allows remote attackers to inject arbitrary web script or HTML via the (1) msg[0] or (2) siteurl parameters.,,[],CVE-2004-2191,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.134468
CVE-2004-2192,SQL injection vulnerability in tttadmin/settings.php in Turbo Traffic Trader PHP 1.0 allows remote attackers to execute arbitrary SQL commands via the ttt_admin parameter.,,[],CVE-2004-2192,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.134701
CVE-2004-2193,Cross-site scripting (XSS) vulnerability in trade.php for CJOverkill 4.0.3 allows remote attackers to inject arbitrary web script or HTML via the (1) tms[0] or (2) url parameters.,,[],CVE-2004-2193,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.135194
CVE-2004-2199,Cross-site scripting (XSS) vulnerability in DUware DUclassified 4.0 allows remote attackers to inject arbitrary web script or HTML via the message text.,,[],CVE-2004-2199,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.136708
CVE-2004-2200,Cross-site scripting (XSS) vulnerability in DUware DUforum 3.0 through 3.1 allows remote attackers to inject arbitrary web script or HTML via via the message text.,,[],CVE-2004-2200,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.136933
CVE-2004-2201,"SQL injection vulnerability in DUware DUforum 3.0 through 3.1 allows remote attackers to execute arbitrary SQL commands via the FOR_ID parameter in messages.asp, (2) MSG_ID parameter in messageDetail.asp, or (3) password parameter in the login form.",,[],CVE-2004-2201,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.137236
CVE-2004-2202,"Multiple SQL injection vulnerabilities in DUware DUclassified 4.0 through 4.2 allows remote attackers to bypass authentication and execute other commands on the server's underlying database via the (1) cat_id or (2) sub_id parameters in adDetail.asp, or (2) the password parameter in the login form.",,[],CVE-2004-2202,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.137558
CVE-2004-2206,SQL injection vulnerability in NatterChat 1.12 allows remote attackers to execute arbitrary SQL commands via unknown vectors.,,[],CVE-2004-2206,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.138558
CVE-2004-2207,Cross-site scripting (XSS) vulnerability in Ideal Science IdealBB 1.4.9 through 1.5.3 allows remote attackers to inject arbitrary web script or HTML via unknown vectors.,,[],CVE-2004-2207,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.138786
CVE-2004-2209,SQL injection vulnerability in Ideal Science IdealBB 1.4.9 through 1.5.3 allows remote attackers to execute arbitrary SQL commands via unknown vectors.,,[],CVE-2004-2209,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.139302
CVE-2004-2210,"Multiple cross-site scripting (XSS) vulnerabilities in Express-Web Content Management System (CMS) allow remote attackers to steal cookie-based authentication information and possibly perform other exploits via the (1) n, (2) b, (3) e, or (4) a parameters to default.asp, (5) the Referer header in an HTTP request to login.asp, or (6) the email parameter to subscribe/default.asp.",,[],CVE-2004-2210,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.139639
CVE-2004-2211,"Cross-site scripting (XSS) vulnerability in AliveSites Forums 2.0 allows remote attackers to inject arbitrary web script or HTML via the (1) forum_id, (2) method, or (3) forum_title parameters to post.asp, (4) the forum_title parameter to forum.asp, or (5) the id parameter to post.asp.",,[],CVE-2004-2211,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.139919
CVE-2004-2212,SQL injection vulnerability in forum.asp in AliveSites Forums 2.0 allows remote attackers to execute arbitrary SQL commands via the forum_id parameter.,,[],CVE-2004-2212,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.140180
CVE-2004-2218,SQL injection vulnerability in pmwh.php in PHPMyWebHosting 0.3.4 and earlier allows remote attackers to modify SQL statements via the password parameter.,,[],CVE-2004-2218,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.141640
CVE-2004-2232,SQL injection vulnerability in sql.php in the Glossary module in Moodle 1.4.1 and earlier allows remote attackers to modify SQL statements.,,[],CVE-2004-2232,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.145044
CVE-2004-2240,Multiple SQL injection vulnerabilities in Phorum 5.0.11 and earlier allow remote attackers to modify SQL statements via (1) the query string in read.php or (2) unknown vectors in file.php.,,[],CVE-2004-2240,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.146860
CVE-2004-2241,"Cross-site scripting (XSS) vulnerability in Phorum 5.0.11 and earlier allows remote attackers to inject arbitrary HTML or web script via search.php. NOTE: some sources have reported that the affected file is read.php, but this is inconsistent with the vendor's patch.",,[],CVE-2004-2241,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.147164
